STOCKNO,INVOICEDAT,BRANCHNO,Make,Model,SALETYPE,SALEPRICE,COSTPRICE,METALPROFIT,Mileage,Make_new,Model_new
23790,2023-01-13,8,land rover,freelander,Used PX Margin,16746.0,13350.0,2830.0,28426.0,land rover,Other
23792,2023-01-12,5,nissan,note,Used PX Margin,5800.0,4750.0,875.0,46551.0,nissan,Other
23794,2022-12-09,7,ford,Ford Kuga Variants,Used Sale BFC Margin,34892.0,33000.0,1576.6666666,,ford,Ford Kuga Variants
23795,2023-01-12,10,vauxhall,corsa hatchback special eds,Used PX Margin,2550.0,750.0,1500.0,91696.0,vauxhall,Other
23796,2022-12-05,8,ford,Ford Puma Variants,New Retail,22220.83,21554.21,666.62,,ford,Ford Puma Variants
23797,2022-12-30,4,ford,Ford Fiesta Variants,Used PX Margin,11899.0,9250.0,2207.5,51311.0,ford,Ford Fiesta Variants
23798,2022-12-05,1,ford,smax,New Motabilitiy,30200.0,31468.33,-1268.33,,ford,Other
23800,2022-12-22,4,vauxhall,mokka,Used PX Margin,5150.0,3500.0,1375.0,56524.0,vauxhall,Other
23802,2022-12-09,3,ford,Ford Fiesta Variants,New Motabilitiy,17425.0,17993.5,-568.5,,ford,Ford Fiesta Variants
23805,2022-12-05,11,ford,ford newtrade,New Trade,20681.21,20681.21,0.0,,ford,ford newtrade
23806,2023-01-05,2,jaguar,xkr,Used PX Margin,7000.0,6750.0,208.3333333,121388.0,jaguar,Other
23807,2022-12-05,11,ford,Ford Ranger Variants,New Retail CV,49075.0,45419.69,3655.31,,ford,Ford Ranger Variants
23808,2022-12-05,4,ford,ford newtrade,New Trade,18902.88,19307.04,-404.16,,ford,ford newtrade
23809,2023-06-20,4,ford,ecosport,New Trade,19339.38,19339.38,0.0,,ford,ecosport
23810,2022-12-05,3,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
23811,2022-12-29,3,ford,Ford Fiesta Variants,Used PX Margin,19500.0,17500.0,1666.6666666,6273.0,ford,Ford Fiesta Variants
23813,2022-12-05,4,ford,ford newtrade,New Trade,32587.2,33204.69,-617.49,,ford,ford newtrade
23814,2023-02-02,5,vauxhall,corsa,Used PX Margin,4700.0,4800.0,-100.0,57295.0,vauxhall,corsa
23815,2022-12-05,4,ford,ford newtrade,New Trade,20964.13,20964.13,0.0,,ford,ford newtrade
23816,2022-12-05,4,ford,ford newtrade,New Trade,23409.33,24217.67,-808.34,,ford,ford newtrade
23817,2023-01-06,2,ford,Ford Fiesta Variants,Used PX Margin,5327.49,5000.0,272.9083333,41560.0,ford,Ford Fiesta Variants
23818,2023-02-27,1,ford,Ford Kuga Variants,Used PX Margin,16876.0,15832.32,869.7333333,28905.0,ford,Ford Kuga Variants
23819,2023-02-16,10,ford,Ford Kuga Variants,Used PX Margin,18700.0,16000.0,2250.0,17423.0,ford,Ford Kuga Variants
23820,2022-12-06,11,ford,Ford Puma Variants,New Retail,21404.17,20762.04,642.13,,ford,Ford Puma Variants
23821,2022-12-05,4,ford,ford newtrade,New Trade,18151.13,18898.83,-747.7,,ford,ford newtrade
23822,2023-01-27,11,ford,Ford Puma Variants,Used PX Margin,21799.0,18991.5,2339.5833333,7731.0,ford,Ford Puma Variants
23823,2022-12-08,3,ford,Ford Focus Variants,New Retail,27425.0,27430.79,-5.79,,ford,Ford Focus Variants
23824,2022-12-28,2,ford,Ford Transit Variants,Used PX Margin CV,17490.0,15000.0,2075.0,75198.0,ford,Ford Transit Variants
23825,2022-12-07,7,ford,ecosport,New Motabilitiy,19937.5,18430.0,1507.5,,ford,ecosport
23826,2022-12-08,7,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
23827,2022-12-05,4,ford,Ford Fiesta Variants,New Retail,14966.67,16013.08,-1046.41,,ford,Ford Fiesta Variants
23828,2023-01-16,4,ford,Ford Fiesta Variants,Used PX Margin,12899.0,10800.0,1749.1666666,12701.0,ford,Ford Fiesta Variants
23829,2022-12-05,11,ford,Ford Transit Variants,New Retail CV,25130.0,22679.83,2450.17,,ford,Ford Transit Variants
23830,2022-12-07,2,ford,Ford Ranger Variants,Used Sale BFC CV VAT Q,25000.0,21650.0,3350.0,47560.0,ford,Ford Ranger Variants
23831,2023-01-20,5,mercedes-benz,a class,Used Sale BFC Margin,27449.0,25900.0,1290.8333333,19968.0,mercedes-benz,a class
23832,2023-01-26,11,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,23490.0,20000.0,3490.0,30619.0,ford,Ford Transit Variants
23833,2023-02-10,10,ford,galaxy,Used Sale BFC Margin,23750.0,21000.0,2291.6666666,8092.0,ford,galaxy
23834,2023-05-03,2,ford,tourneo custom,Used Sale BFC CV Margin,38879.0,39000.0,-121.0,11540.0,ford,tourneo custom
23835,2022-12-09,3,ford,ecosport,New Retail,19937.5,19339.38,598.12,,ford,ecosport
23836,2022-12-06,3,ford,Ford Puma Variants,New Retail,24966.67,24217.67,749.0,,ford,Ford Puma Variants
23837,2022-12-24,4,ford,Ford Fiesta Variants,Used Sale BFC Margin,9899.0,8000.0,1582.5,59484.0,ford,Ford Fiesta Variants
23838,2022-12-22,5,citroen,c3 aircross,Used PX Margin,10949.0,8750.0,1832.5,41622.0,citroen,Other
23839,2023-01-12,4,bmw,BMW Series Models,Used PX Margin,10300.0,9298.0,835.0,122055.0,bmw,BMW Series Models
23840,2023-01-26,11,ford,Ford Transit Variants,Used PX VAT Q CV,16000.0,14500.0,1500.0,45515.0,ford,Ford Transit Variants
23841,2022-12-06,11,ford,Ford Transit Variants,New Retail CV,22930.0,21596.83,1333.17,,ford,Ford Transit Variants
23842,2022-12-06,1,ford,Ford Transit Variants,New Retail CV,37160.0,32793.7,4366.3,,ford,Ford Transit Variants
23844,2023-02-21,2,ford,galaxy,Used Sale BFC Margin,19999.0,17600.0,1999.1666666,31543.0,ford,galaxy
23845,2022-12-16,9,ford,Ford Focus Variants,Used PX Margin,5700.0,5700.0,0.0,91238.0,ford,Ford Focus Variants
23846,2023-02-24,11,mg motor uk,zs,Used PX Margin,13590.0,11400.0,1825.0,23349.0,Other,Other
23847,2023-02-06,6,seat,arona,Used PX Margin,12300.0,10600.0,1416.6666666,46547.0,seat,Other
23848,2022-12-06,11,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
23849,2022-12-06,2,ford,Ford Kuga Variants,Used Sale BFC Margin,18106.5,16125.0,1651.25,,ford,Ford Kuga Variants
23850,2022-12-21,11,ford,Ford Transit Variants,Used PX VAT Q CV,18000.0,16500.0,1500.0,19106.0,ford,Ford Transit Variants
23851,2022-12-22,1,land rover,freelander,Used PX Margin,10000.0,7750.0,1875.0,68000.0,land rover,Other
23852,2022-12-08,1,ford,Ford Fiesta Variants,New Retail,19600.0,19941.58,-341.58,,ford,Ford Fiesta Variants
23853,2023-03-31,1,ford,Ford Fiesta Variants,Used PX Margin,15500.0,13853.76,1371.8666666,31000.0,ford,Ford Fiesta Variants
23854,2023-01-09,5,tesla,model 3,Used Sale BFC Margin,40999.0,38000.0,2499.1666666,28500.0,tesla,model 3
23855,2022-12-14,1,ford,ecosport,Used Sale BFC Margin,14500.0,8419.84,5066.8,28765.0,ford,ecosport
23856,2022-12-09,6,mercedes,a200 amg line premium auto,Used Sale BFC Margin,23250.0,21936.08,1094.9333333,30002.0,Other,Other
23857,2022-12-07,10,ford,ecosport,New Retail,19937.5,19339.38,598.12,,ford,ecosport
23858,2022-12-06,4,ford,mustang,New Retail,45650.0,45079.38,570.62,50.0,ford,mustang
23859,2022-12-06,11,ford,Ford Transit Variants,New Retail CV,25130.0,22679.83,2450.17,,ford,Ford Transit Variants
23860,2023-01-30,4,ford,mustang,Used PX Margin,44899.0,40000.0,4082.5,7918.0,ford,mustang
23861,2022-12-06,8,ford,Ford Fiesta Variants,New Retail,18483.33,19020.08,-536.75,,ford,Ford Fiesta Variants
23862,2022-12-28,8,ford,Ford Fiesta Variants,Used PX Margin,14999.0,12400.0,2165.8333333,9281.0,ford,Ford Fiesta Variants
23864,2023-02-27,10,ford,ecosport,Used PX Margin,12450.0,10270.0,1816.6666666,40418.0,ford,ecosport
23865,2022-12-13,10,ford,Ford Focus Variants,New Fleet,19691.67,19100.92,590.75,,ford,Ford Focus Variants
23866,2023-01-30,8,ford,Ford Fiesta Variants,Used PX Margin,15924.0,14450.0,1228.3333333,2506.0,ford,Ford Fiesta Variants
23867,2023-01-26,7,ford,Ford Focus Variants,Used PX Margin,3950.0,2938.0,843.3333333,103443.0,ford,Ford Focus Variants
23868,2022-12-16,9,ford,ka,Used PX Margin,375.0,200.0,145.8333333,81477.0,ford,ka
23870,2022-12-08,3,audi,Audi A-Series Models,Used PX Margin,1100.0,800.0,250.0,149000.0,audi,Audi A-Series Models
23871,2022-12-21,3,ford,eco sport,New Motabilitiy,19937.5,19339.38,598.12,,ford,Other
23872,2023-01-24,3,ford,Ford Puma Variants,Used PX Margin,26395.0,23800.0,2162.5,7500.0,ford,Ford Puma Variants
23874,2022-12-07,3,ford,Ford Puma Variants,New Retail,25612.5,24217.67,1394.83,,ford,Ford Puma Variants
23875,2022-12-08,9,ford,Ford Puma Variants,New Retail,24966.67,24844.13,122.54,,ford,Ford Puma Variants
23876,2022-12-12,3,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
23877,2022-12-07,4,ford,ford newtrade,New Trade,22936.46,23360.83,-424.37,,ford,ford newtrade
23878,2023-02-28,8,bmw,x3,Used Sale BFC Margin,28177.0,27000.0,980.8333333,19816.0,bmw,Other
23879,2022-12-19,2,ford,Ford Kuga Variants,Used Sale BFC Margin,17279.0,15800.0,1232.5,18745.0,ford,Ford Kuga Variants
23880,2023-03-20,1,ford,Ford Focus Variants,Used Sale BFC Margin,28681.0,27000.0,1400.8333333,3912.0,ford,Ford Focus Variants
23881,2023-01-06,7,ford,Ford Kuga Variants,Used Sale BFC Margin,16350.0,14250.0,1750.0,21959.0,ford,Ford Kuga Variants
23882,2023-01-18,2,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,26490.0,24500.0,1990.0,20250.0,ford,Ford Transit Variants
23883,2023-01-24,2,ford,Ford Transit Variants,Used Sale BFC CV VAT Q,38990.0,35100.0,3890.0,44483.0,ford,Ford Transit Variants
23884,2023-01-24,5,jaguar,f-pace,Used Sale BFC Margin,26949.0,24500.0,2040.8333333,53034.0,jaguar,Other
23885,2023-01-26,6,honda,jazz,Used PX Margin,2200.0,1538.0,551.6666666,98000.0,honda,Other
23886,2023-01-16,3,ford,Ford Puma Variants,Used PX Margin,22699.0,20905.74,1494.3833333,2775.0,ford,Ford Puma Variants
23887,2022-12-07,4,ford,Ford Puma Variants,New Retail,20550.0,19307.04,1242.96,,ford,Ford Puma Variants
23888,2023-01-12,4,ford,Ford Fiesta Variants,Used PX Margin,2800.0,1500.0,1083.3333333,68500.0,ford,Ford Fiesta Variants
23889,2022-12-12,2,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,,ford,Ford Ranger Variants
23890,2022-12-12,11,ford,Ford Transit Variants,New Retail CV,39890.0,35202.93,4687.07,,ford,Ford Transit Variants
23891,2022-12-31,3,bmw,i3,Used PX Margin,17540.0,17500.0,33.3333333,33280.0,bmw,Other
23892,2023-01-10,5,mitsubishi,eclipse cross,Used PX Margin,14999.0,13000.0,1665.8333333,42101.0,mitsubishi,Other
23893,2023-01-23,5,audi,Audi A-Series Models,Used PX Margin,17949.0,15000.0,2457.5,48709.0,audi,Audi A-Series Models
23894,2022-12-19,7,ford,Ford Focus Variants,Used PX Margin,7210.0,5325.0,1570.8333333,59000.0,ford,Ford Focus Variants
23895,2023-01-12,11,vauxhall,zafira,Used PX Margin,600.0,200.0,333.3333333,210000.0,vauxhall,zafira
23896,2023-01-18,11,ford,Ford Kuga Variants,Used PX Margin,15499.0,14049.64,1207.8,25344.0,ford,Ford Kuga Variants
23897,2022-12-14,11,ford,Ford Transit Variants,New Retail CV,39890.0,35202.93,4687.07,,ford,Ford Transit Variants
23898,2022-12-22,2,ford,Ford Focus Variants,Used PX Margin,10499.0,7500.0,2499.1666666,49698.0,ford,Ford Focus Variants
23899,2023-01-03,2,ford,Ford Transit Variants,New Retail CV,21365.0,19552.66,1812.34,,ford,Ford Transit Variants
23900,2022-12-08,9,ford,Ford Puma Variants,New Retail,24645.83,24310.63,335.2,,ford,Ford Puma Variants
23901,2023-01-05,9,bmw,x1,Used PX Margin,7500.0,8075.0,-575.0,58000.0,bmw,x1
23902,2022-12-13,7,ford,s max,New Motabilitiy,31241.67,31468.33,-226.66,,ford,Other
23903,2022-12-07,3,ford,Ford Puma Variants,New Retail,21804.17,21554.21,249.96,,ford,Ford Puma Variants
23904,2023-01-09,3,ford,Ford Puma Variants,Used PX Margin,22100.0,20357.9,1451.75,6760.0,ford,Ford Puma Variants
23905,2022-12-09,7,kia,picanto,Used Sale BFC Margin,14585.0,12750.0,1529.1666666,13132.0,kia,Other
23906,2023-01-12,11,peugeot,,Used PX Margin,5050.0,5153.99,-103.99,59252.0,peugeot,
23907,2023-01-12,10,vauxhall,adam hatchback,Used PX Margin,4200.0,3750.0,375.0,85728.0,vauxhall,Other
23908,2022-12-09,3,ford,Ford Kuga Variants,New Retail,31604.17,31343.13,261.04,,ford,Ford Kuga Variants
23910,2022-12-09,2,ford,Ford Transit Variants,New Retail CV,52035.0,47091.68,4943.32,,ford,Ford Transit Variants
23911,2023-01-12,2,peugeot,,Used PX Margin,8300.0,8859.48,-559.48,99224.0,peugeot,
23914,2023-01-16,11,ford,ecosport,Used PX Margin,14299.0,12650.0,1374.1666666,25435.0,ford,ecosport
23915,2022-12-08,8,ford,Ford Focus Variants,New Retail,27425.0,27430.79,-5.79,,ford,Ford Focus Variants
23917,2023-01-16,5,nissan,micra,Used PX Margin,10449.0,8500.0,1624.1666666,18011.0,nissan,Other
23918,2022-12-12,4,ford,Ford Puma Variants,New Retail,20445.83,19428.29,1017.54,10.0,ford,Ford Puma Variants
23919,2023-01-12,2,ford,ka+,Used PX Margin,10799.0,8500.0,1915.8333333,13706.0,ford,ka+
23920,2023-01-26,6,ford,Ford Ranger Variants,Used PX Margin,19500.0,17250.0,1875.0,60000.0,ford,Ford Ranger Variants
23921,2023-01-12,10,vauxhall,astra,Used PX Margin,4450.0,3175.0,1062.5,58157.0,vauxhall,astra
23922,2022-12-30,6,ford,Ford Mondeo Variants,Used PX Margin,1120.0,650.0,391.6666666,57892.0,ford,Ford Mondeo Variants
23923,2023-01-11,6,mercedes,c-class,Used Sale BFC Margin,26800.0,24300.0,2083.3333333,18401.0,Other,Other
23924,2023-01-18,6,volkswagen,touareg,Used Sale BFC Margin,34224.0,30300.0,3270.0,41092.0,volkswagen,Other
23925,2023-01-18,6,bmw,x3,Used Sale BFC Margin,31000.0,27400.0,3000.0,24172.0,bmw,Other
23926,2023-01-16,11,hyundai,tucson,Used Sale BFC Margin,32224.0,29400.0,2353.3333333,18516.0,hyundai,tucson
23927,2023-03-29,2,ford,tourneo custom,Used Sale BFC CV Margin,36500.0,36000.0,416.6666666,9047.0,ford,tourneo custom
23928,2022-12-28,8,ford,Ford Fiesta Variants,Used PX Margin,6123.0,4000.0,1769.1666666,67304.0,ford,Ford Fiesta Variants
23929,2023-02-13,9,ford,Ford Puma Variants,Used PX Margin,17632.0,16087.57,1287.025,23000.0,ford,Ford Puma Variants
23930,2022-12-08,4,ford,ford newtrade,New Trade,15626.92,15467.46,159.46,,ford,ford newtrade
23931,2022-12-08,3,ford,Ford Puma Variants,New Retail,24550.0,24217.67,332.33,,ford,Ford Puma Variants
23932,2023-02-20,3,ford,Ford Fiesta Variants,Used PX Margin,16000.0,14653.24,1122.3,37755.0,ford,Ford Fiesta Variants
23933,2022-12-09,11,ford,Ford Focus Variants,New Retail,26433.33,25640.33,793.0,,ford,Ford Focus Variants
23934,2023-02-28,4,ford,Ford Kuga Variants,Used PX Margin,31999.0,28750.0,2707.5,7800.0,ford,Ford Kuga Variants
23935,2023-04-26,11,ford,Ford Fiesta Variants,New Retail,18675.0,17569.13,1105.87,,ford,Ford Fiesta Variants
23937,2022-12-09,3,ford,Ford Kuga Variants,New Retail,28995.83,29621.38,-625.55,,ford,Ford Kuga Variants
23938,2022-12-29,3,ford,Ford Kuga Variants,Used PX Margin,22899.0,21103.64,1496.1333333,22771.0,ford,Ford Kuga Variants
23939,2022-12-09,11,ford,Ford Fiesta Variants,New Retail,16300.0,16902.25,-602.25,,ford,Ford Fiesta Variants
23940,2022-12-09,1,ford,Ford Transit Variants,New Retail CV,39890.0,35202.93,4687.07,,ford,Ford Transit Variants
23941,2022-12-09,8,ford,Ford Puma Variants,New Retail,22220.83,21554.21,666.62,,ford,Ford Puma Variants
23942,2023-01-17,8,ford,Ford Fiesta Variants,Used PX Margin,13899.0,11900.0,1665.8333333,10940.0,ford,Ford Fiesta Variants
23943,2023-02-06,11,ford,Ford Fiesta Variants,Used PX Margin,12390.0,10000.0,1991.6666666,22347.0,ford,Ford Fiesta Variants
23944,2022-12-31,7,ford,Ford Kuga Variants,Used PX Margin,22084.0,19489.0,2162.5,28118.0,ford,Ford Kuga Variants
23945,2023-01-26,7,chevrolet,aveo,Used PX Margin,1300.0,400.0,750.0,70950.0,Other,Other
23946,2023-01-16,6,mercedes-benz,a class,Used PX Margin,11059.0,9300.0,1465.8333333,45464.0,mercedes-benz,a class
23947,2022-12-12,11,ford,smax,New Motabilitiy,31241.67,31468.33,-226.66,,ford,Other
23948,2023-01-10,3,ford,ecosport,Used PX Margin,15199.0,13355.58,1536.1833333,14627.0,ford,ecosport
23951,2023-01-12,11,peugeot,,Used PX Margin,4800.0,4775.0,20.8333333,22000.0,peugeot,
23952,2022-12-15,7,ford,ecosport,New Motabilitiy,19270.83,18692.71,578.12,,ford,ecosport
23953,2022-12-13,11,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
23954,2022-12-20,2,ford,Ford Fiesta Variants,Used PX Margin,10750.0,8500.0,1875.0,34280.0,ford,Ford Fiesta Variants
23955,2023-01-30,5,audi,q2,Used PX Margin,19999.0,17650.0,1957.5,14791.0,audi,Other
23956,2023-02-13,4,ford,ka+,Used PX Margin,11299.0,9000.0,1915.8333333,6972.0,ford,ka+
23959,2022-12-22,9,smart,fortwo coupe,Used PX Margin,6800.0,6000.0,666.6666666,24000.0,Other,Other
23961,2023-01-26,6,ford,Ford Kuga Variants,Used PX Margin,5400.0,5000.0,333.3333333,98268.0,ford,Ford Kuga Variants
23962,2022-12-12,11,ford,Ford Ranger Variants,New Retail CV,35875.0,32735.94,3139.06,,ford,Ford Ranger Variants
23963,2023-01-31,11,ford,Ford Ranger Variants,Used PX VAT Q,18400.0,18500.0,-100.0,64000.0,ford,Ford Ranger Variants
23964,2023-01-06,7,ford,Ford Fiesta Variants,Used PX Margin,7604.0,5589.86,1678.45,49390.0,ford,Ford Fiesta Variants
23965,2022-12-12,3,ford,Ford Kuga Variants,New Motabilitiy,30079.17,31561.38,-1482.21,,ford,Ford Kuga Variants
23967,2022-12-12,4,ford,Ford Focus Variants,New Retail,21091.67,20458.92,632.75,,ford,Ford Focus Variants
23968,2023-02-09,5,tesla,model 3,Used PX Margin,33949.0,36000.0,-2051.0,12138.0,tesla,model 3
23970,2023-01-09,7,ford,Ford Fiesta Variants,Used PX Margin,12550.0,11350.0,1000.0,41540.0,ford,Ford Fiesta Variants
23971,2023-01-23,6,ford,Ford Fiesta Variants,Used PX Margin,12799.0,11200.0,1332.5,21055.0,ford,Ford Fiesta Variants
23973,2023-02-06,5,mercedes-benz,c class,Used Sale BFC VAT Q,18290.8333,15875.0,2415.8333,18395.0,mercedes-benz,c class
23974,2023-02-23,11,peugeot,,Used PX Margin,3150.0,3065.36,70.5333333,134101.0,peugeot,
23975,2023-03-23,3,audi,q3,Used Sale BFC Margin,33200.0,31193.0,1672.5,8666.0,audi,Other
23976,2023-01-05,6,ford,Ford Puma Variants,Used PX Margin,22599.0,20000.0,2165.8333333,6755.0,ford,Ford Puma Variants
23977,2023-01-11,6,mini,convertible,Used PX Margin,10835.0,7250.0,2987.5,26000.0,mini,Other
23978,2023-01-12,4,ford,Ford Focus Variants,Used PX Margin,12100.0,11250.0,708.3333333,17453.0,ford,Ford Focus Variants
23979,2023-01-24,8,ford,Ford Kuga Variants,Used PX Margin,14195.0,11800.0,1995.8333333,36794.0,ford,Ford Kuga Variants
23980,2022-12-22,2,ford,Ford Fiesta Variants,Used Sale BFC Margin,13972.0,12000.0,1643.3333333,2815.0,ford,Ford Fiesta Variants
23981,2023-03-20,5,mercedes-benz,c class,Used Sale BFC Margin,24449.0,24606.0,-157.0,37180.0,mercedes-benz,c class
23982,2023-02-16,1,ford,Ford Fiesta Variants,Used Sale BFC Margin,15899.0,14750.0,957.5,11870.0,ford,Ford Fiesta Variants
23983,2023-01-26,1,ford,s-max,Used Sale BFC Margin,23495.0,21000.0,2079.1666666,31000.0,ford,s-max
23984,2023-03-16,1,ford,Ford Fiesta Variants,Used Sale BFC Margin,14999.0,13500.0,1249.1666666,17300.0,ford,Ford Fiesta Variants
23985,2023-04-06,1,ford,Ford Fiesta Variants,Used Sale BFC Margin,17999.0,16600.0,1165.8333333,12923.0,ford,Ford Fiesta Variants
23986,2023-05-22,1,ford,Ford Fiesta Variants,Used Sale BFC Margin,12995.0,12250.0,620.8333333,26000.0,ford,Ford Fiesta Variants
23987,2023-01-31,4,ford,Ford Focus Variants,Used Sale BFC Margin,17295.0,15500.0,1495.8333333,23330.0,ford,Ford Focus Variants
23988,2023-03-09,2,ford,Ford Focus Variants,Used PX Margin,23137.4,22500.0,531.1666666,8108.0,ford,Ford Focus Variants
23989,2023-01-30,1,ford,Ford Puma Variants,Used Sale BFC Margin,19995.0,18500.0,1245.8333333,13350.0,ford,Ford Puma Variants
23990,2022-12-17,8,ford,Ford Puma Variants,New Motabilitiy,21404.17,20762.04,642.13,,ford,Ford Puma Variants
23991,2023-01-17,6,mg motor uk,zs,Used PX Margin,14000.0,11400.0,2166.6666666,22519.0,Other,Other
23992,2022-12-14,11,ford,ford newtrade,New Trade,19307.04,19307.04,0.0,,ford,ford newtrade
23993,2022-12-15,4,ford,ecosport,New Motabilitiy,20166.67,19561.67,605.0,,ford,ecosport
23994,2022-12-12,4,ford,ford newtrade,New Trade,20567.75,20762.04,-194.29,,ford,ford newtrade
23995,2023-01-12,1,suzuki,alto,Used PX Margin,2800.0,1750.0,875.0,30000.0,Other,Other
23996,2023-02-27,5,cupra,formentor,Used PX Margin,30949.0,30500.0,374.1666666,19116.0,Other,Other
23997,2022-12-12,5,ford,Ford Ranger Variants,New Retail CV,49775.0,45419.69,4355.31,25.0,ford,Ford Ranger Variants
23998,2023-01-30,11,seat,leon,Used PX Margin,18242.0,16500.0,1451.6666666,28470.0,seat,leon
23999,2023-01-05,2,vauxhall,corsa,Used PX Margin,800.0,750.0,41.6666666,69853.0,vauxhall,corsa
24000,2022-12-12,5,ford,Ford Ranger Variants,New Retail CV,49775.0,45419.69,4355.31,,ford,Ford Ranger Variants
24001,2022-12-23,5,ford,Ford Fiesta Variants,Used PX Margin,7300.0,4750.0,2125.0,69615.0,ford,Ford Fiesta Variants
24002,2022-12-12,4,ford,Ford Focus Variants,New Retail,28279.17,27430.79,848.38,,ford,Ford Focus Variants
24003,2023-01-25,4,ford,Ford Focus Variants,Used PX Margin,22899.0,20500.0,1999.1666666,29246.0,ford,Ford Focus Variants
24004,2022-12-13,2,ford,Ford Focus Variants,New Retail,21812.5,21582.5,230.0,,ford,Ford Focus Variants
24006,2023-01-05,9,vauxhall,corsa,Used PX Margin,5850.0,4000.0,1541.6666666,53964.0,vauxhall,corsa
24007,2023-03-28,3,ford,Ford Fiesta Variants,New Retail,22212.5,21000.5,1212.0,50.0,ford,Ford Fiesta Variants
24008,2022-12-13,4,ford,Ford Fiesta Variants,New Retail,20295.83,20232.58,63.25,,ford,Ford Fiesta Variants
24010,2022-12-16,6,ford,ecosport,New Motabilitiy,19937.5,19339.38,598.12,,ford,ecosport
24011,2023-01-05,8,peugeot,,Used PX Margin,6500.0,6000.0,416.6666666,33278.0,peugeot,
24012,2023-01-17,2,ford,Ford Focus Variants,Used PX Margin,14879.0,12886.0,1660.8333333,29281.0,ford,Ford Focus Variants
24013,2022-12-13,2,ford,ecosport,New Motabilitiy,18916.67,19662.71,-746.04,,ford,ecosport
24014,2022-12-14,2,ford,Ford Transit Variants,New Retail CV,19680.0,17761.2,1918.8,25.0,ford,Ford Transit Variants
